item_key,field,price_value,currency,source_zip,source_path,json_path
[95],price,858000,KRW,Rules.zip,breaker_models.json,[95].price
[96],price,79200,KRW,Rules.zip,breaker_models.json,[96].price
[97],price,87340,KRW,Rules.zip,breaker_models.json,[97].price
[98],price,82170,KRW,Rules.zip,breaker_models.json,[98].price
[99],price,102850,KRW,Rules.zip,breaker_models.json,[99].price
[100],price,109450,KRW,Rules.zip,breaker_models.json,[100].price
[101],price,128700,KRW,Rules.zip,breaker_models.json,[101].price
[102],price,234300,KRW,Rules.zip,breaker_models.json,[102].price
[103],price,277200,KRW,Rules.zip,breaker_models.json,[103].price
[104],price,399300,KRW,Rules.zip,breaker_models.json,[104].price
[105],price,526900,KRW,Rules.zip,breaker_models.json,[105].price
[106],price,704000,KRW,Rules.zip,breaker_models.json,[106].price
[107],price,858000,KRW,Rules.zip,breaker_models.json,[107].price
catalog.accessories.items[0],price,5000,KRW,Rules.zip,core_knowledge_v1.2_tagged.json,catalog.accessories.items[0].price
catalog.accessories.items[1],price,3000,KRW,Rules.zip,core_knowledge_v1.2_tagged.json,catalog.accessories.items[1].price
catalog.accessories.items[2],price,2000,KRW,Rules.zip,core_knowledge_v1.2_tagged.json,catalog.accessories.items[2].price
catalog.accessories.items[3],price,1500,KRW,Rules.zip,core_knowledge_v1.2_tagged.json,catalog.accessories.items[3].price
catalog.accessories.items[4],price,8000,KRW,Rules.zip,core_knowledge_v1.2_tagged.json,catalog.accessories.items[4].price
catalog.accessories.items[5],price,2500,KRW,Rules.zip,core_knowledge_v1.2_tagged.json,catalog.accessories.items[5].price
catalog.accessories.items[6],price,15000,KRW,Rules.zip,core_knowledge_v1.2_tagged.json,catalog.accessories.items[6].price
items[0],price,280000,KRW,Rules.zip,enclosure.json,items[0].price
items[1],price,450000,KRW,Rules.zip,enclosure.json,items[1].price
items[2],price,720000,KRW,Rules.zip,enclosure.json,items[2].price
items[3],price,380000,KRW,Rules.zip,enclosure.json,items[3].price
items[4],price,520000,KRW,Rules.zip,enclosure.json,items[4].price
items[5],price,1200000,KRW,Rules.zip,enclosure.json,items[5].price
[0],price,22000,KRW,Rules.zip,inclosure.json,[0].price
[1],price,28000,KRW,Rules.zip,inclosure.json,[1].price
[2],price,29500,KRW,Rules.zip,inclosure.json,[2].price
[3],price,32200,KRW,Rules.zip,inclosure.json,[3].price
[4],price,41500,KRW,Rules.zip,inclosure.json,[4].price
[5],price,36500,KRW,Rules.zip,inclosure.json,[5].price
[6],price,37800,KRW,Rules.zip,inclosure.json,[6].price
[7],price,49000,KRW,Rules.zip,inclosure.json,[7].price
[8],price,53000,KRW,Rules.zip,inclosure.json,[8].price
[9],price,53800,KRW,Rules.zip,inclosure.json,[9].price
[10],price,55800,KRW,Rules.zip,inclosure.json,[10].price
[11],price,60000,KRW,Rules.zip,inclosure.json,[11].price
[12],price,63000,KRW,Rules.zip,inclosure.json,[12].price
[13],price,70000,KRW,Rules.zip,inclosure.json,[13].price
[14],price,74000,KRW,Rules.zip,inclosure.json,[14].price
[15],price,91000,KRW,Rules.zip,inclosure.json,[15].price
[16],price,36000,KRW,Rules.zip,inclosure.json,[16].price
[17],price,36000,KRW,Rules.zip,inclosure.json,[17].price
[18],price,50000,KRW,Rules.zip,inclosure.json,[18].price
[19],price,59000,KRW,Rules.zip,inclosure.json,[19].price
[20],price,60000,KRW,Rules.zip,inclosure.json,[20].price
[21],price,69000,KRW,Rules.zip,inclosure.json,[21].price
[22],price,70000,KRW,Rules.zip,inclosure.json,[22].price
[23],price,79000,KRW,Rules.zip,inclosure.json,[23].price
[24],price,81000,KRW,Rules.zip,inclosure.json,[24].price
[25],price,84000,KRW,Rules.zip,inclosure.json,[25].price
[26],price,93000,KRW,Rules.zip,inclosure.json,[26].price
[27],price,72000,KRW,Rules.zip,inclosure.json,[27].price
[28],price,80000,KRW,Rules.zip,inclosure.json,[28].price
[29],price,85000,KRW,Rules.zip,inclosure.json,[29].price
[30],price,95000,KRW,Rules.zip,inclosure.json,[30].price
[31],price,103000,KRW,Rules.zip,inclosure.json,[31].price
[32],price,109000,KRW,Rules.zip,inclosure.json,[32].price
[33],price,113000,KRW,Rules.zip,inclosure.json,[33].price
[34],price,120000,KRW,Rules.zip,inclosure.json,[34].price
[35],price,123000,KRW,Rules.zip,inclosure.json,[35].price
[36],price,130000,KRW,Rules.zip,inclosure.json,[36].price
[37],price,160000,KRW,Rules.zip,inclosure.json,[37].price
[38],price,170000,KRW,Rules.zip,inclosure.json,[38].price
[39],price,115000,KRW,Rules.zip,inclosure.json,[39].price
[40],price,128000,KRW,Rules.zip,inclosure.json,[40].price
[41],price,137000,KRW,Rules.zip,inclosure.json,[41].price
[42],price,142000,KRW,Rules.zip,inclosure.json,[42].price
[43],price,153000,KRW,Rules.zip,inclosure.json,[43].price
[44],price,175000,KRW,Rules.zip,inclosure.json,[44].price
[45],price,183000,KRW,Rules.zip,inclosure.json,[45].price
[46],price,200000,KRW,Rules.zip,inclosure.json,[46].price
[47],price,215000,KRW,Rules.zip,inclosure.json,[47].price
[48],price,225000,KRW,Rules.zip,inclosure.json,[48].price
[49],price,243000,KRW,Rules.zip,inclosure.json,[49].price
[50],price,290000,KRW,Rules.zip,inclosure.json,[50].price
[51],price,142000,KRW,Rules.zip,inclosure.json,[51].price
[52],price,149000,KRW,Rules.zip,inclosure.json,[52].price
[53],price,155000,KRW,Rules.zip,inclosure.json,[53].price
[54],price,159000,KRW,Rules.zip,inclosure.json,[54].price
[55],price,210000,KRW,Rules.zip,inclosure.json,[55].price
[56],price,255000,KRW,Rules.zip,inclosure.json,[56].price
[57],price,270000,KRW,Rules.zip,inclosure.json,[57].price
[58],price,315000,KRW,Rules.zip,inclosure.json,[58].price
[59],price,315000,KRW,Rules.zip,inclosure.json,[59].price
[60],price,345000,KRW,Rules.zip,inclosure.json,[60].price
[61],price,435000,KRW,Rules.zip,inclosure.json,[61].price
[62],price,490000,KRW,Rules.zip,inclosure.json,[62].price
[63],price,560000,KRW,Rules.zip,inclosure.json,[63].price
[64],price,610000,KRW,Rules.zip,inclosure.json,[64].price
[65],price,21000,KRW,Rules.zip,inclosure.json,[65].price
[66],price,25000,KRW,Rules.zip,inclosure.json,[66].price
[67],price,30000,KRW,Rules.zip,inclosure.json,[67].price
[68],price,35000,KRW,Rules.zip,inclosure.json,[68].price
[69],price,41000,KRW,Rules.zip,inclosure.json,[69].price
[70],price,48000,KRW,Rules.zip,inclosure.json,[70].price
[71],price,53000,KRW,Rules.zip,inclosure.json,[71].price
[72],price,45000,KRW,Rules.zip,inclosure.json,[72].price
[73],price,49000,KRW,Rules.zip,inclosure.json,[73].price
[74],price,57000,KRW,Rules.zip,inclosure.json,[74].price
[75],price,62000,KRW,Rules.zip,inclosure.json,[75].price
[76],price,70000,KRW,Rules.zip,inclosure.json,[76].price
[77],price,77000,KRW,Rules.zip,inclosure.json,[77].price
[78],price,95000,KRW,Rules.zip,inclosure.json,[78].price
[79],price,73000,KRW,Rules.zip,inclosure.json,[79].price
[80],price,81000,KRW,Rules.zip,inclosure.json,[80].price
[81],price,90000,KRW,Rules.zip,inclosure.json,[81].price
[82],price,109000,KRW,Rules.zip,inclosure.json,[82].price
[83],price,95000,KRW,Rules.zip,inclosure.json,[83].price
[84],price,105000,KRW,Rules.zip,inclosure.json,[84].price
[85],price,125000,KRW,Rules.zip,inclosure.json,[85].price
[86],price,145000,KRW,Rules.zip,inclosure.json,[86].price
[87],price,23000,KRW,Rules.zip,inclosure.json,[87].price
[88],price,25000,KRW,Rules.zip,inclosure.json,[88].price
[89],price,29000,KRW,Rules.zip,inclosure.json,[89].price
[90],price,33000,KRW,Rules.zip,inclosure.json,[90].price
[91],price,37000,KRW,Rules.zip,inclosure.json,[91].price
[92],price,42000,KRW,Rules.zip,inclosure.json,[92].price
[93],price,48000,KRW,Rules.zip,inclosure.json,[93].price
[94],price,41000,KRW,Rules.zip,inclosure.json,[94].price
[95],price,42000,KRW,Rules.zip,inclosure.json,[95].price
[96],price,48000,KRW,Rules.zip,inclosure.json,[96].price
[97],price,52000,KRW,Rules.zip,inclosure.json,[97].price
[98],price,58000,KRW,Rules.zip,inclosure.json,[98].price
[99],price,64000,KRW,Rules.zip,inclosure.json,[99].price
[100],price,72000,KRW,Rules.zip,inclosure.json,[100].price
[101],price,60000,KRW,Rules.zip,inclosure.json,[101].price
[102],price,65000,KRW,Rules.zip,inclosure.json,[102].price
[103],price,71000,KRW,Rules.zip,inclosure.json,[103].price
[104],price,83000,KRW,Rules.zip,inclosure.json,[104].price
[105],price,71000,KRW,Rules.zip,inclosure.json,[105].price
[106],price,79000,KRW,Rules.zip,inclosure.json,[106].price
[107],price,95000,KRW,Rules.zip,inclosure.json,[107].price
[108],price,111000,KRW,Rules.zip,inclosure.json,[108].price
[109],price,43000,KRW,Rules.zip,inclosure.json,[109].price
[110],price,65000,KRW,Rules.zip,inclosure.json,[110].price
[111],price,80000,KRW,Rules.zip,inclosure.json,[111].price
[112],price,90000,KRW,Rules.zip,inclosure.json,[112].price
[113],price,92000,KRW,Rules.zip,inclosure.json,[113].price
[114],price,100000,KRW,Rules.zip,inclosure.json,[114].price
[115],price,115000,KRW,Rules.zip,inclosure.json,[115].price
[116],price,130000,KRW,Rules.zip,inclosure.json,[116].price
[117],price,135000,KRW,Rules.zip,inclosure.json,[117].price
[118],price,145000,KRW,Rules.zip,inclosure.json,[118].price
[119],price,166000,KRW,Rules.zip,inclosure.json,[119].price
[120],price,200000,KRW,Rules.zip,inclosure.json,[120].price
[121],price,220000,KRW,Rules.zip,inclosure.json,[121].price
[122],price,230000,KRW,Rules.zip,inclosure.json,[122].price
[123],price,92000,KRW,Rules.zip,inclosure.json,[123].price
[124],price,125000,KRW,Rules.zip,inclosure.json,[124].price
[125],price,50000,KRW,Rules.zip,inclosure.json,[125].price
[126],price,73000,KRW,Rules.zip,inclosure.json,[126].price
[127],price,94000,KRW,Rules.zip,inclosure.json,[127].price
[128],price,127000,KRW,Rules.zip,inclosure.json,[128].price
[129],price,141000,KRW,Rules.zip,inclosure.json,[129].price
[130],price,145000,KRW,Rules.zip,inclosure.json,[130].price
[131],price,173000,KRW,Rules.zip,inclosure.json,[131].price
[132],price,193000,KRW,Rules.zip,inclosure.json,[132].price
[133],price,218000,KRW,Rules.zip,inclosure.json,[133].price
[134],price,248000,KRW,Rules.zip,inclosure.json,[134].price
[135],price,230000,KRW,Rules.zip,inclosure.json,[135].price
[136],price,256000,KRW,Rules.zip,inclosure.json,[136].price
[137],price,266000,KRW,Rules.zip,inclosure.json,[137].price
[138],price,320000,KRW,Rules.zip,inclosure.json,[138].price
[139],price,54000,KRW,Rules.zip,inclosure.json,[139].price
[140],price,60000,KRW,Rules.zip,inclosure.json,[140].price
[141],price,76000,KRW,Rules.zip,inclosure.json,[141].price
[142],price,84000,KRW,Rules.zip,inclosure.json,[142].price
[143],price,107000,KRW,Rules.zip,inclosure.json,[143].price
[144],price,110000,KRW,Rules.zip,inclosure.json,[144].price
[145],price,125000,KRW,Rules.zip,inclosure.json,[145].price
[146],price,128000,KRW,Rules.zip,inclosure.json,[146].price
[147],price,147000,KRW,Rules.zip,inclosure.json,[147].price
[148],price,149000,KRW,Rules.zip,inclosure.json,[148].price
[149],price,168000,KRW,Rules.zip,inclosure.json,[149].price
[150],price,170000,KRW,Rules.zip,inclosure.json,[150].price
[151],price,195000,KRW,Rules.zip,inclosure.json,[151].price
[152],price,197000,KRW,Rules.zip,inclosure.json,[152].price
[153],price,210000,KRW,Rules.zip,inclosure.json,[153].price
[154],price,220000,KRW,Rules.zip,inclosure.json,[154].price
[155],price,248000,KRW,Rules.zip,inclosure.json,[155].price
[156],price,262000,KRW,Rules.zip,inclosure.json,[156].price
[157],price,200000,KRW,Rules.zip,inclosure.json,[157].price
[158],price,205000,KRW,Rules.zip,inclosure.json,[158].price
[159],price,215000,KRW,Rules.zip,inclosure.json,[159].price
[160],price,220000,KRW,Rules.zip,inclosure.json,[160].price
[161],price,253000,KRW,Rules.zip,inclosure.json,[161].price
[162],price,255000,KRW,Rules.zip,inclosure.json,[162].price
[163],price,275000,KRW,Rules.zip,inclosure.json,[163].price
[164],price,296000,KRW,Rules.zip,inclosure.json,[164].price
[0],unit_price,811565,KRW,KIS.zip,Catalog/snapshot_20250919.json,[0].unit_price
[1],unit_price,770516,KRW,KIS.zip,Catalog/snapshot_20250919.json,[1].unit_price
[2],unit_price,487140,KRW,KIS.zip,Catalog/snapshot_20250919.json,[2].unit_price
[3],unit_price,912526,KRW,KIS.zip,Catalog/snapshot_20250919.json,[3].unit_price
[4],unit_price,183251,KRW,KIS.zip,Catalog/snapshot_20250919.json,[4].unit_price
[5],unit_price,144014,KRW,KIS.zip,Catalog/snapshot_20250919.json,[5].unit_price
[6],unit_price,133323,KRW,KIS.zip,Catalog/snapshot_20250919.json,[6].unit_price
[7],unit_price,430328,KRW,KIS.zip,Catalog/snapshot_20250919.json,[7].unit_price
[8],unit_price,892670,KRW,KIS.zip,Catalog/snapshot_20250919.json,[8].unit_price
[9],unit_price,672546,KRW,KIS.zip,Catalog/snapshot_20250919.json,[9].unit_price
[10],unit_price,325817,KRW,KIS.zip,Catalog/snapshot_20250919.json,[10].unit_price
[11],unit_price,108035,KRW,KIS.zip,Catalog/snapshot_20250919.json,[11].unit_price
[12],unit_price,939621,KRW,KIS.zip,Catalog/snapshot_20250919.json,[12].unit_price
[13],unit_price,689932,KRW,KIS.zip,Catalog/snapshot_20250919.json,[13].unit_price
[14],unit_price,626752,KRW,KIS.zip,Catalog/snapshot_20250919.json,[14].unit_price
[15],unit_price,775084,KRW,KIS.zip,Catalog/snapshot_20250919.json,[15].unit_price
[16],unit_price,812060,KRW,KIS.zip,Catalog/snapshot_20250919.json,[16].unit_price
[17],unit_price,153324,KRW,KIS.zip,Catalog/snapshot_20250919.json,[17].unit_price
[18],unit_price,200243,KRW,KIS.zip,Catalog/snapshot_20250919.json,[18].unit_price
[19],unit_price,523846,KRW,KIS.zip,Catalog/snapshot_20250919.json,[19].unit_price
[20],unit_price,698767,KRW,KIS.zip,Catalog/snapshot_20250919.json,[20].unit_price
[21],unit_price,769324,KRW,KIS.zip,Catalog/snapshot_20250919.json,[21].unit_price
[22],unit_price,514587,KRW,KIS.zip,Catalog/snapshot_20250919.json,[22].unit_price
[23],unit_price,530597,KRW,KIS.zip,Catalog/snapshot_20250919.json,[23].unit_price
[24],unit_price,850733,KRW,KIS.zip,Catalog/snapshot_20250919.json,[24].unit_price
[25],unit_price,557157,KRW,KIS.zip,Catalog/snapshot_20250919.json,[25].unit_price
[26],unit_price,911283,KRW,KIS.zip,Catalog/snapshot_20250919.json,[26].unit_price
[27],unit_price,214305,KRW,KIS.zip,Catalog/snapshot_20250919.json,[27].unit_price
[28],unit_price,909296,KRW,KIS.zip,Catalog/snapshot_20250919.json,[28].unit_price
[29],unit_price,876001,KRW,KIS.zip,Catalog/snapshot_20250919.json,[29].unit_price
[30],unit_price,407519,KRW,KIS.zip,Catalog/snapshot_20250919.json,[30].unit_price
[31],unit_price,930225,KRW,KIS.zip,Catalog/snapshot_20250919.json,[31].unit_price
[32],unit_price,821296,KRW,KIS.zip,Catalog/snapshot_20250919.json,[32].unit_price
[33],unit_price,173712,KRW,KIS.zip,Catalog/snapshot_20250919.json,[33].unit_price
[34],unit_price,129776,KRW,KIS.zip,Catalog/snapshot_20250919.json,[34].unit_price
[35],unit_price,296156,KRW,KIS.zip,Catalog/snapshot_20250919.json,[35].unit_price
[36],unit_price,544658,KRW,KIS.zip,Catalog/snapshot_20250919.json,[36].unit_price
[37],unit_price,598774,KRW,KIS.zip,Catalog/snapshot_20250919.json,[37].unit_price
[38],unit_price,667390,KRW,KIS.zip,Catalog/snapshot_20250919.json,[38].unit_price
[39],unit_price,160666,KRW,KIS.zip,Catalog/snapshot_20250919.json,[39].unit_price
catalog.breakers.items[0],price,3300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[0].price
catalog.breakers.items[1],price,3300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[1].price
catalog.breakers.items[2],price,6700,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[2].price
catalog.breakers.items[3],price,10500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[3].price
catalog.breakers.items[4],price,12000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[4].price
catalog.breakers.items[5],price,15600,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[5].price
catalog.breakers.items[6],price,18000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[6].price
catalog.breakers.items[7],price,12500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[7].price
catalog.breakers.items[8],price,17500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[8].price
catalog.breakers.items[9],price,20000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[9].price
catalog.breakers.items[10],price,36000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[10].price
catalog.breakers.items[11],price,42000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[11].price
catalog.breakers.items[13],price,118000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[13].price
catalog.breakers.items[14],price,140000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[14].price
catalog.breakers.items[15],price,290000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[15].price
catalog.breakers.items[16],price,330000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[16].price
catalog.breakers.items[17],price,340000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[17].price
catalog.breakers.items[18],price,400000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[18].price
catalog.breakers.items[21],price,3800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[21].price
catalog.breakers.items[22],price,3800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[22].price
catalog.breakers.items[23],price,9400,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[23].price
catalog.breakers.items[24],price,17500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[24].price
catalog.breakers.items[25],price,30000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[25].price
catalog.breakers.items[26],price,32000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[26].price
catalog.breakers.items[27],price,33400,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[27].price
catalog.breakers.items[28],price,32000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[28].price
catalog.breakers.items[29],price,34000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[29].price
catalog.breakers.items[30],price,36800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[30].price
catalog.breakers.items[31],price,64400,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[31].price
catalog.breakers.items[32],price,73600,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[32].price
catalog.breakers.items[33],price,125000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[33].price
catalog.breakers.items[34],price,148000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[34].price
catalog.breakers.items[35],price,5000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[35].price
catalog.breakers.items[36],price,19800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[36].price
catalog.breakers.items[37],price,24800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[37].price
catalog.breakers.items[38],price,23100,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[38].price
catalog.breakers.items[39],price,25080,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[39].price
catalog.breakers.items[40],price,31900,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[40].price
catalog.breakers.items[41],price,34100,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[41].price
catalog.breakers.items[42],price,37290,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[42].price
catalog.breakers.items[43],price,42240,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[43].price
catalog.breakers.items[44],price,24640,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[44].price
catalog.breakers.items[45],price,32560,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[45].price
catalog.breakers.items[46],price,39600,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[46].price
catalog.breakers.items[47],price,26950,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[47].price
catalog.breakers.items[48],price,35420,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[48].price
catalog.breakers.items[49],price,39600,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[49].price
catalog.breakers.items[50],price,27720,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[50].price
catalog.breakers.items[52],price,39930,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[52].price
catalog.breakers.items[55],price,87300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[55].price
catalog.breakers.items[56],price,111000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[56].price
catalog.breakers.items[57],price,128700,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[57].price
catalog.breakers.items[59],price,151800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[59].price
catalog.breakers.items[60],price,154000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[60].price
catalog.breakers.items[61],price,174900,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[61].price
catalog.breakers.items[62],price,195800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[62].price
catalog.breakers.items[63],price,221100,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[63].price
catalog.breakers.items[64],price,228800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[64].price
catalog.breakers.items[65],price,258500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[65].price
catalog.breakers.items[66],price,322400,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[66].price
catalog.breakers.items[67],price,322400,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[67].price
catalog.breakers.items[68],price,396000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[68].price
catalog.breakers.items[69],price,455400,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[69].price
catalog.breakers.items[70],price,511500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[70].price
catalog.breakers.items[71],price,586300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[71].price
catalog.breakers.items[72],price,594000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[72].price
catalog.breakers.items[73],price,666600,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[73].price
catalog.breakers.items[74],price,488400,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[74].price
catalog.breakers.items[75],price,550000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[75].price
catalog.breakers.items[76],price,641300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[76].price
catalog.breakers.items[77],price,728800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[77].price
catalog.breakers.items[78],price,750200,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[78].price
catalog.breakers.items[79],price,876300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[79].price
catalog.breakers.items[80],price,10300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[80].price
catalog.breakers.items[81],price,10300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[81].price
catalog.breakers.items[82],price,30900,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[82].price
catalog.breakers.items[83],price,37000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[83].price
catalog.breakers.items[84],price,51700,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[84].price
catalog.breakers.items[85],price,53900,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[85].price
catalog.breakers.items[86],price,56650,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[86].price
catalog.breakers.items[87],price,71500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[87].price
catalog.breakers.items[88],price,86460,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[88].price
catalog.breakers.items[89],price,104170,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[89].price
catalog.breakers.items[90],price,154330,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[90].price
catalog.breakers.items[91],price,192500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[91].price
catalog.breakers.items[92],price,352770,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[92].price
catalog.breakers.items[93],price,470000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[93].price
catalog.breakers.items[94],price,638000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[94].price
catalog.breakers.items[95],price,858000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[95].price
catalog.breakers.items[96],price,79200,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[96].price
catalog.breakers.items[97],price,87340,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[97].price
catalog.breakers.items[98],price,82170,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[98].price
catalog.breakers.items[99],price,102850,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[99].price
catalog.breakers.items[100],price,109450,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[100].price
catalog.breakers.items[101],price,128700,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[101].price
catalog.breakers.items[102],price,234300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[102].price
catalog.breakers.items[103],price,277200,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[103].price
catalog.breakers.items[104],price,399300,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[104].price
catalog.breakers.items[105],price,526900,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[105].price
catalog.breakers.items[106],price,704000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[106].price
catalog.breakers.items[107],price,858000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.breakers.items[107].price
catalog.enclosures.standard.items[0],price,22000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[0].price
catalog.enclosures.standard.items[1],price,28000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[1].price
catalog.enclosures.standard.items[2],price,29500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[2].price
